## Generated from BK dipole with initial condition: MVe model, Qs0^2 = 5.964278e-02, e_c = 2.777157e+01, C^2 = 6.507842e+00, sigma0/2 = 1.494512e+01
## Fitted to file /home/caaucasu/sidis_fit/data/dipole/posterior/LOmvefit/27.dat
## Note definition of log S(k): log_S(k) = log10 S(k) = log10 [ \int r dr J0(k r) (1 - N(r)) ]
## log10 k grid ranges from -2 to 2 with 500 points
## y grid ranges from 0 to 8.0 with 100 points
y log10_k log10_S(k)
4.606061e+00 -2.364729e-01 1.966365e-01
4.606061e+00 -2.284569e-01 1.795314e-01
4.606061e+00 -2.204409e-01 1.620622e-01
4.606061e+00 -2.124248e-01 1.442298e-01
4.606061e+00 -2.044088e-01 1.260358e-01
4.606061e+00 -1.963928e-01 1.074822e-01
4.606061e+00 -1.883768e-01 8.857142e-02
4.606061e+00 -1.803607e-01 6.930649e-02
4.606061e+00 -1.723447e-01 4.969087e-02
4.606061e+00 -1.643287e-01 2.972854e-02
4.606061e+00 -1.563126e-01 9.423918e-03
4.606061e+00 -1.482966e-01 -1.121813e-02
4.606061e+00 -1.402806e-01 -3.219232e-02
4.606061e+00 -1.322645e-01 -5.349295e-02
4.606061e+00 -1.242485e-01 -7.511397e-02
4.606061e+00 -1.162325e-01 -9.704900e-02
4.606061e+00 -1.082164e-01 -1.192913e-01
4.606061e+00 -1.002004e-01 -1.418340e-01
4.606061e+00 -9.218437e-02 -1.646698e-01
4.606061e+00 -8.416834e-02 -1.877914e-01
4.606061e+00 -7.615230e-02 -2.111913e-01
4.606061e+00 -6.813627e-02 -2.348617e-01
4.606061e+00 -6.012024e-02 -2.587950e-01
4.606061e+00 -5.210421e-02 -2.829834e-01
4.606061e+00 -4.408818e-02 -3.074191e-01
4.606061e+00 -3.607214e-02 -3.320945e-01
4.606061e+00 -2.805611e-02 -3.570018e-01
4.606061e+00 -2.004008e-02 -3.821335e-01
4.606061e+00 -1.202405e-02 -4.074821e-01
4.606061e+00 -4.008016e-03 -4.330404e-01
4.606061e+00 4.008016e-03 -4.588012e-01
4.606061e+00 1.202405e-02 -4.847574e-01
4.606061e+00 2.004008e-02 -5.109025e-01
4.606061e+00 2.805611e-02 -5.372298e-01
4.606061e+00 3.607214e-02 -5.637329e-01
4.606061e+00 4.408818e-02 -5.904058e-01
4.606061e+00 5.210421e-02 -6.172426e-01
4.606061e+00 6.012024e-02 -6.442377e-01
4.606061e+00 6.813627e-02 -6.713855e-01
4.606061e+00 7.615230e-02 -6.986809e-01
4.606061e+00 8.416834e-02 -7.261189e-01
4.606061e+00 9.218437e-02 -7.536947e-01
4.606061e+00 1.002004e-01 -7.814038e-01
4.606061e+00 1.082164e-01 -8.092418e-01
4.606061e+00 1.162325e-01 -8.372045e-01
4.606061e+00 1.242485e-01 -8.652881e-01
4.606061e+00 1.322645e-01 -8.934886e-01
4.606061e+00 1.402806e-01 -9.218025e-01
4.606061e+00 1.482966e-01 -9.502263e-01
4.606061e+00 1.563126e-01 -9.787567e-01
4.606061e+00 1.643287e-01 -1.007391e+00
4.606061e+00 1.723447e-01 -1.036125e+00
4.606061e+00 1.803607e-01 -1.064956e+00
4.606061e+00 1.883768e-01 -1.093883e+00
4.606061e+00 1.963928e-01 -1.122901e+00
4.606061e+00 2.044088e-01 -1.152009e+00
4.606061e+00 2.124248e-01 -1.181204e+00
4.606061e+00 2.204409e-01 -1.210483e+00
4.606061e+00 2.284569e-01 -1.239845e+00
4.606061e+00 2.364729e-01 -1.269287e+00
4.606061e+00 2.444890e-01 -1.298807e+00
4.606061e+00 2.525050e-01 -1.328402e+00
4.606061e+00 2.605210e-01 -1.358072e+00
4.606061e+00 2.685371e-01 -1.387813e+00
4.606061e+00 2.765531e-01 -1.417624e+00
4.606061e+00 2.845691e-01 -1.447504e+00
4.606061e+00 2.925852e-01 -1.477449e+00
4.606061e+00 3.006012e-01 -1.507459e+00
4.606061e+00 3.086172e-01 -1.537532e+00
4.606061e+00 3.166333e-01 -1.567666e+00
4.606061e+00 3.246493e-01 -1.597860e+00
4.606061e+00 3.326653e-01 -1.628111e+00
4.606061e+00 3.406814e-01 -1.658419e+00
4.606061e+00 3.486974e-01 -1.688782e+00
4.606061e+00 3.567134e-01 -1.719197e+00
4.606061e+00 3.647295e-01 -1.749665e+00
4.606061e+00 3.727455e-01 -1.780183e+00
4.606061e+00 3.807615e-01 -1.810749e+00
4.606061e+00 3.887776e-01 -1.841363e+00
4.606061e+00 3.967936e-01 -1.872023e+00
4.606061e+00 4.048096e-01 -1.902728e+00
4.606061e+00 4.128257e-01 -1.933476e+00
4.606061e+00 4.208417e-01 -1.964266e+00
4.606061e+00 4.288577e-01 -1.995096e+00
4.606061e+00 4.368737e-01 -2.025966e+00
4.606061e+00 4.448898e-01 -2.056875e+00
4.606061e+00 4.529058e-01 -2.087820e+00
4.606061e+00 4.609218e-01 -2.118801e+00
4.606061e+00 4.689379e-01 -2.149817e+00
4.606061e+00 4.769539e-01 -2.180866e+00
4.606061e+00 4.849699e-01 -2.211947e+00
4.606061e+00 4.929860e-01 -2.243059e+00
4.606061e+00 5.010020e-01 -2.274201e+00
4.606061e+00 5.090180e-01 -2.305373e+00
4.606061e+00 5.170341e-01 -2.336572e+00
4.606061e+00 5.250501e-01 -2.367798e+00
4.606061e+00 5.330661e-01 -2.399050e+00
4.606061e+00 5.410822e-01 -2.430326e+00
4.606061e+00 5.490982e-01 -2.461627e+00
4.606061e+00 5.571142e-01 -2.492950e+00
4.606061e+00 5.651303e-01 -2.524296e+00
4.606061e+00 5.731463e-01 -2.555662e+00
4.606061e+00 5.811623e-01 -2.587048e+00
4.606061e+00 5.891784e-01 -2.618454e+00
4.606061e+00 5.971944e-01 -2.649878e+00
4.606061e+00 6.052104e-01 -2.681320e+00
4.606061e+00 6.132265e-01 -2.712779e+00
4.606061e+00 6.212425e-01 -2.744253e+00
4.606061e+00 6.292585e-01 -2.775743e+00
4.606061e+00 6.372745e-01 -2.807248e+00
4.606061e+00 6.452906e-01 -2.838766e+00
4.606061e+00 6.533066e-01 -2.870297e+00
4.606061e+00 6.613226e-01 -2.901840e+00
4.606061e+00 6.693387e-01 -2.933396e+00
4.606061e+00 6.773547e-01 -2.964962e+00
4.606061e+00 6.853707e-01 -2.996539e+00
4.606061e+00 6.933868e-01 -3.028126e+00
4.606061e+00 7.014028e-01 -3.059722e+00
4.606061e+00 7.094188e-01 -3.091327e+00
4.606061e+00 7.174349e-01 -3.122940e+00
4.606061e+00 7.254509e-01 -3.154560e+00
4.606061e+00 7.334669e-01 -3.186188e+00
4.606061e+00 7.414830e-01 -3.217823e+00
4.606061e+00 7.494990e-01 -3.249464e+00
4.606061e+00 7.575150e-01 -3.281110e+00
4.606061e+00 7.655311e-01 -3.312762e+00
4.606061e+00 7.735471e-01 -3.344419e+00
4.606061e+00 7.815631e-01 -3.376080e+00
4.606061e+00 7.895792e-01 -3.407746e+00
4.606061e+00 7.975952e-01 -3.439415e+00
4.606061e+00 8.056112e-01 -3.471088e+00
4.606061e+00 8.136273e-01 -3.502763e+00
4.606061e+00 8.216433e-01 -3.534442e+00
4.606061e+00 8.296593e-01 -3.566123e+00
4.606061e+00 8.376754e-01 -3.597806e+00
4.606061e+00 8.456914e-01 -3.629492e+00
4.606061e+00 8.537074e-01 -3.661178e+00
4.606061e+00 8.617234e-01 -3.692867e+00
4.606061e+00 8.697395e-01 -3.724556e+00
4.606061e+00 8.777555e-01 -3.756246e+00
4.606061e+00 8.857715e-01 -3.787938e+00
4.606061e+00 8.937876e-01 -3.819629e+00
4.606061e+00 9.018036e-01 -3.851321e+00
4.606061e+00 9.098196e-01 -3.883013e+00
4.606061e+00 9.178357e-01 -3.914706e+00
4.606061e+00 9.258517e-01 -3.946398e+00
4.606061e+00 9.338677e-01 -3.978090e+00
4.606061e+00 9.418838e-01 -4.009781e+00
4.606061e+00 9.498998e-01 -4.041472e+00
4.606061e+00 9.579158e-01 -4.073162e+00
4.606061e+00 9.659319e-01 -4.104851e+00
4.606061e+00 9.739479e-01 -4.136540e+00
4.606061e+00 9.819639e-01 -4.168227e+00
4.606061e+00 9.899800e-01 -4.199913e+00
4.606061e+00 9.979960e-01 -4.231599e+00
4.606061e+00 1.006012e+00 -4.263283e+00
4.606061e+00 1.014028e+00 -4.294965e+00
4.606061e+00 1.022044e+00 -4.326647e+00
4.606061e+00 1.030060e+00 -4.358326e+00
4.606061e+00 1.038076e+00 -4.390005e+00
4.606061e+00 1.046092e+00 -4.421682e+00
4.606061e+00 1.054108e+00 -4.453357e+00
4.606061e+00 1.062124e+00 -4.485031e+00
4.606061e+00 1.070140e+00 -4.516703e+00
4.606061e+00 1.078156e+00 -4.548374e+00
4.606061e+00 1.086172e+00 -4.580043e+00
4.606061e+00 1.094188e+00 -4.611710e+00
4.606061e+00 1.102204e+00 -4.643375e+00
4.606061e+00 1.110220e+00 -4.675039e+00
4.606061e+00 1.118236e+00 -4.706701e+00
4.606061e+00 1.126253e+00 -4.738362e+00
4.606061e+00 1.134269e+00 -4.770020e+00
4.606061e+00 1.142285e+00 -4.801677e+00
4.606061e+00 1.150301e+00 -4.833333e+00
4.606061e+00 1.158317e+00 -4.864986e+00
4.606061e+00 1.166333e+00 -4.896638e+00
4.606061e+00 1.174349e+00 -4.928288e+00
4.606061e+00 1.182365e+00 -4.959937e+00
4.606061e+00 1.190381e+00 -4.991584e+00
4.606061e+00 1.198397e+00 -5.023229e+00
4.606061e+00 1.206413e+00 -5.054873e+00
4.606061e+00 1.214429e+00 -5.086515e+00
4.606061e+00 1.222445e+00 -5.118155e+00
4.606061e+00 1.230461e+00 -5.149794e+00
4.606061e+00 1.238477e+00 -5.181431e+00
4.606061e+00 1.246493e+00 -5.213067e+00
4.606061e+00 1.254509e+00 -5.244702e+00
4.606061e+00 1.262525e+00 -5.276335e+00
4.606061e+00 1.270541e+00 -5.307966e+00
4.606061e+00 1.278557e+00 -5.339596e+00
4.606061e+00 1.286573e+00 -5.371225e+00
4.606061e+00 1.294589e+00 -5.402853e+00
4.606061e+00 1.302605e+00 -5.434479e+00
4.606061e+00 1.310621e+00 -5.466103e+00
4.606061e+00 1.318637e+00 -5.497727e+00
4.606061e+00 1.326653e+00 -5.529349e+00
4.606061e+00 1.334669e+00 -5.560970e+00
4.606061e+00 1.342685e+00 -5.592590e+00
4.606061e+00 1.350701e+00 -5.624209e+00
4.606061e+00 1.358717e+00 -5.655827e+00
4.606061e+00 1.366733e+00 -5.687444e+00
4.606061e+00 1.374749e+00 -5.719059e+00
4.606061e+00 1.382766e+00 -5.750674e+00
4.606061e+00 1.390782e+00 -5.782288e+00
4.606061e+00 1.398798e+00 -5.813900e+00
4.606061e+00 1.406814e+00 -5.845512e+00
4.606061e+00 1.414830e+00 -5.877123e+00
4.606061e+00 1.422846e+00 -5.908733e+00
4.606061e+00 1.430862e+00 -5.940342e+00
4.606061e+00 1.438878e+00 -5.971950e+00
4.606061e+00 1.446894e+00 -6.003558e+00
4.606061e+00 1.454910e+00 -6.035165e+00
4.606061e+00 1.462926e+00 -6.066771e+00
4.606061e+00 1.470942e+00 -6.098376e+00
4.606061e+00 1.478958e+00 -6.129981e+00
4.606061e+00 1.486974e+00 -6.161585e+00
4.606061e+00 1.494990e+00 -6.193189e+00
4.606061e+00 1.503006e+00 -6.224792e+00
4.606061e+00 1.511022e+00 -6.256394e+00
4.606061e+00 1.519038e+00 -6.287996e+00
4.606061e+00 1.527054e+00 -6.319597e+00
4.606061e+00 1.535070e+00 -6.351198e+00
4.606061e+00 1.543086e+00 -6.382798e+00
4.606061e+00 1.551102e+00 -6.414398e+00
4.606061e+00 1.559118e+00 -6.445998e+00
4.606061e+00 1.567134e+00 -6.477597e+00
4.606061e+00 1.575150e+00 -6.509195e+00
4.606061e+00 1.583166e+00 -6.540794e+00
4.606061e+00 1.591182e+00 -6.572392e+00
4.606061e+00 1.599198e+00 -6.603989e+00
4.606061e+00 1.607214e+00 -6.635587e+00
4.606061e+00 1.615230e+00 -6.667184e+00
4.606061e+00 1.623246e+00 -6.698781e+00
4.606061e+00 1.631263e+00 -6.730378e+00
4.606061e+00 1.639279e+00 -6.761974e+00
4.606061e+00 1.647295e+00 -6.793570e+00
4.606061e+00 1.655311e+00 -6.825166e+00
4.606061e+00 1.663327e+00 -6.856762e+00
4.606061e+00 1.671343e+00 -6.888358e+00
4.606061e+00 1.679359e+00 -6.919953e+00
4.606061e+00 1.687375e+00 -6.951549e+00
4.606061e+00 1.695391e+00 -6.983144e+00
4.606061e+00 1.703407e+00 -7.014740e+00
4.606061e+00 1.711423e+00 -7.046335e+00
4.606061e+00 1.719439e+00 -7.077930e+00
4.606061e+00 1.727455e+00 -7.109525e+00
4.606061e+00 1.735471e+00 -7.141120e+00
4.606061e+00 1.743487e+00 -7.172715e+00
4.606061e+00 1.751503e+00 -7.204310e+00
4.606061e+00 1.759519e+00 -7.235905e+00
4.606061e+00 1.767535e+00 -7.267500e+00
4.606061e+00 1.775551e+00 -7.299096e+00
4.606061e+00 1.783567e+00 -7.330691e+00
4.606061e+00 1.791583e+00 -7.362286e+00
4.606061e+00 1.799599e+00 -7.393881e+00
4.606061e+00 1.807615e+00 -7.425476e+00
4.606061e+00 1.815631e+00 -7.457072e+00
4.606061e+00 1.823647e+00 -7.488667e+00
4.606061e+00 1.831663e+00 -7.520263e+00
4.606061e+00 1.839679e+00 -7.551858e+00
4.606061e+00 1.847695e+00 -7.583454e+00
4.606061e+00 1.855711e+00 -7.615050e+00
4.606061e+00 1.863727e+00 -7.646646e+00
4.606061e+00 1.871743e+00 -7.678242e+00
4.606061e+00 1.879760e+00 -7.709839e+00
4.606061e+00 1.887776e+00 -7.741435e+00
4.606061e+00 1.895792e+00 -7.773032e+00
4.606061e+00 1.903808e+00 -7.804628e+00
4.606061e+00 1.911824e+00 -7.836225e+00
4.606061e+00 1.919840e+00 -7.867823e+00
4.606061e+00 1.927856e+00 -7.899420e+00
4.606061e+00 1.935872e+00 -7.931017e+00
4.606061e+00 1.943888e+00 -7.962615e+00
4.606061e+00 1.951904e+00 -7.994213e+00
4.606061e+00 1.959920e+00 -8.025811e+00
4.606061e+00 1.967936e+00 -8.057410e+00
4.606061e+00 1.975952e+00 -8.089009e+00
4.606061e+00 1.983968e+00 -8.120608e+00
4.606061e+00 1.991984e+00 -8.152210e+00
4.606061e+00 2.000000e+00 -8.183814e+00
4.686869e+00 -2.000000e+00 7.623201e-01
4.686869e+00 -1.991984e+00 7.623136e-01
4.686869e+00 -1.983968e+00 7.623068e-01
4.686869e+00 -1.975952e+00 7.622995e-01
4.686869e+00 -1.967936e+00 7.622918e-01
4.686869e+00 -1.959920e+00 7.622837e-01
4.686869e+00 -1.951904e+00 7.622752e-01
4.686869e+00 -1.943888e+00 7.622663e-01
4.686869e+00 -1.935872e+00 7.622570e-01
4.686869e+00 -1.927856e+00 7.622472e-01
4.686869e+00 -1.919840e+00 7.622370e-01
4.686869e+00 -1.911824e+00 7.622263e-01
4.686869e+00 -1.903808e+00 7.622152e-01
4.686869e+00 -1.895792e+00 7.622036e-01
4.686869e+00 -1.887776e+00 7.621915e-01
4.686869e+00 -1.879760e+00 7.621789e-01
4.686869e+00 -1.871743e+00 7.621657e-01
4.686869e+00 -1.863727e+00 7.621521e-01
4.686869e+00 -1.855711e+00 7.621378e-01
4.686869e+00 -1.847695e+00 7.621230e-01
4.686869e+00 -1.839679e+00 7.621077e-01
4.686869e+00 -1.831663e+00 7.620917e-01
4.686869e+00 -1.823647e+00 7.620750e-01
4.686869e+00 -1.815631e+00 7.620577e-01
4.686869e+00 -1.807615e+00 7.620398e-01
4.686869e+00 -1.799599e+00 7.620211e-01
4.686869e+00 -1.791583e+00 7.620018e-01
4.686869e+00 -1.783567e+00 7.619816e-01
4.686869e+00 -1.775551e+00 7.619607e-01
4.686869e+00 -1.767535e+00 7.619390e-01
4.686869e+00 -1.759519e+00 7.619165e-01
4.686869e+00 -1.751503e+00 7.618931e-01
4.686869e+00 -1.743487e+00 7.618688e-01
4.686869e+00 -1.735471e+00 7.618436e-01
4.686869e+00 -1.727455e+00 7.618174e-01
4.686869e+00 -1.719439e+00 7.617903e-01
4.686869e+00 -1.711423e+00 7.617621e-01
4.686869e+00 -1.703407e+00 7.617328e-01
4.686869e+00 -1.695391e+00 7.617024e-01
4.686869e+00 -1.687375e+00 7.616709e-01
4.686869e+00 -1.679359e+00 7.616382e-01
4.686869e+00 -1.671343e+00 7.616042e-01
4.686869e+00 -1.663327e+00 7.615690e-01
4.686869e+00 -1.655311e+00 7.615324e-01
4.686869e+00 -1.647295e+00 7.614945e-01
4.686869e+00 -1.639279e+00 7.614551e-01
4.686869e+00 -1.631263e+00 7.614142e-01
4.686869e+00 -1.623246e+00 7.613718e-01
4.686869e+00 -1.615230e+00 7.613278e-01
4.686869e+00 -1.607214e+00 7.612822e-01
4.686869e+00 -1.599198e+00 7.612348e-01
4.686869e+00 -1.591182e+00 7.611856e-01
4.686869e+00 -1.583166e+00 7.611346e-01
4.686869e+00 -1.575150e+00 7.610817e-01
4.686869e+00 -1.567134e+00 7.610268e-01
4.686869e+00 -1.559118e+00 7.609698e-01
4.686869e+00 -1.551102e+00 7.609107e-01
4.686869e+00 -1.543086e+00 7.608493e-01
4.686869e+00 -1.535070e+00 7.607857e-01
4.686869e+00 -1.527054e+00 7.607196e-01
4.686869e+00 -1.519038e+00 7.606511e-01
4.686869e+00 -1.511022e+00 7.605800e-01
4.686869e+00 -1.503006e+00 7.605062e-01
4.686869e+00 -1.494990e+00 7.604297e-01
4.686869e+00 -1.486974e+00 7.603502e-01
4.686869e+00 -1.478958e+00 7.602678e-01
4.686869e+00 -1.470942e+00 7.601823e-01
4.686869e+00 -1.462926e+00 7.600936e-01
4.686869e+00 -1.454910e+00 7.600015e-01
4.686869e+00 -1.446894e+00 7.599060e-01
4.686869e+00 -1.438878e+00 7.598069e-01
4.686869e+00 -1.430862e+00 7.597041e-01
4.686869e+00 -1.422846e+00 7.595974e-01
4.686869e+00 -1.414830e+00 7.594867e-01
4.686869e+00 -1.406814e+00 7.593719e-01
4.686869e+00 -1.398798e+00 7.592528e-01
4.686869e+00 -1.390782e+00 7.591291e-01
4.686869e+00 -1.382766e+00 7.590009e-01
4.686869e+00 -1.374749e+00 7.588678e-01
4.686869e+00 -1.366733e+00 7.587297e-01
4.686869e+00 -1.358717e+00 7.585865e-01
4.686869e+00 -1.350701e+00 7.584379e-01
4.686869e+00 -1.342685e+00 7.582837e-01
4.686869e+00 -1.334669e+00 7.581237e-01
4.686869e+00 -1.326653e+00 7.579577e-01
4.686869e+00 -1.318637e+00 7.577855e-01
4.686869e+00 -1.310621e+00 7.576069e-01
4.686869e+00 -1.302605e+00 7.574215e-01
4.686869e+00 -1.294589e+00 7.572292e-01
4.686869e+00 -1.286573e+00 7.570297e-01
4.686869e+00 -1.278557e+00 7.568227e-01
4.686869e+00 -1.270541e+00 7.566080e-01
4.686869e+00 -1.262525e+00 7.563852e-01
4.686869e+00 -1.254509e+00 7.561540e-01
4.686869e+00 -1.246493e+00 7.559142e-01
4.686869e+00 -1.238477e+00 7.556655e-01
4.686869e+00 -1.230461e+00 7.554074e-01
4.686869e+00 -1.222445e+00 7.551396e-01
4.686869e+00 -1.214429e+00 7.548618e-01
4.686869e+00 -1.206413e+00 7.545737e-01
4.686869e+00 -1.198397e+00 7.542747e-01
4.686869e+00 -1.190381e+00 7.539646e-01
4.686869e+00 -1.182365e+00 7.536428e-01
4.686869e+00 -1.174349e+00 7.533090e-01
4.686869e+00 -1.166333e+00 7.529628e-01
4.686869e+00 -1.158317e+00 7.526036e-01
4.686869e+00 -1.150301e+00 7.522310e-01
4.686869e+00 -1.142285e+00 7.518444e-01
4.686869e+00 -1.134269e+00 7.514434e-01
4.686869e+00 -1.126253e+00 7.510275e-01
4.686869e+00 -1.118236e+00 7.505960e-01
4.686869e+00 -1.110220e+00 7.501484e-01
4.686869e+00 -1.102204e+00 7.496841e-01
4.686869e+00 -1.094188e+00 7.492025e-01
4.686869e+00 -1.086172e+00 7.487029e-01
4.686869e+00 -1.078156e+00 7.481847e-01
4.686869e+00 -1.070140e+00 7.476472e-01
4.686869e+00 -1.062124e+00 7.470896e-01
4.686869e+00 -1.054108e+00 7.465113e-01
4.686869e+00 -1.046092e+00 7.459115e-01
4.686869e+00 -1.038076e+00 7.452893e-01
4.686869e+00 -1.030060e+00 7.446440e-01
4.686869e+00 -1.022044e+00 7.439747e-01
4.686869e+00 -1.014028e+00 7.432806e-01
4.686869e+00 -1.006012e+00 7.425606e-01
4.686869e+00 -9.979960e-01 7.418139e-01
4.686869e+00 -9.899800e-01 7.410395e-01
4.686869e+00 -9.819639e-01 7.402363e-01
4.686869e+00 -9.739479e-01 7.394034e-01
4.686869e+00 -9.659319e-01 7.385396e-01
4.686869e+00 -9.579158e-01 7.376438e-01
4.686869e+00 -9.498998e-01 7.367148e-01
4.686869e+00 -9.418838e-01 7.357515e-01
4.686869e+00 -9.338677e-01 7.347526e-01
4.686869e+00 -9.258517e-01 7.337167e-01
4.686869e+00 -9.178357e-01 7.326426e-01
4.686869e+00 -9.098196e-01 7.315289e-01
4.686869e+00 -9.018036e-01 7.303741e-01
4.686869e+00 -8.937876e-01 7.291767e-01
4.686869e+00 -8.857715e-01 7.279353e-01
4.686869e+00 -8.777555e-01 7.266482e-01
4.686869e+00 -8.697395e-01 7.253137e-01
4.686869e+00 -8.617234e-01 7.239303e-01
4.686869e+00 -8.537074e-01 7.224961e-01
4.686869e+00 -8.456914e-01 7.210094e-01
4.686869e+00 -8.376754e-01 7.194682e-01
4.686869e+00 -8.296593e-01 7.178706e-01
4.686869e+00 -8.216433e-01 7.162147e-01
4.686869e+00 -8.136273e-01 7.144983e-01
4.686869e+00 -8.056112e-01 7.127193e-01
4.686869e+00 -7.975952e-01 7.108755e-01
4.686869e+00 -7.895792e-01 7.089646e-01
4.686869e+00 -7.815631e-01 7.069844e-01
4.686869e+00 -7.735471e-01 7.049322e-01
4.686869e+00 -7.655311e-01 7.028058e-01
4.686869e+00 -7.575150e-01 7.006024e-01
4.686869e+00 -7.494990e-01 6.983194e-01
4.686869e+00 -7.414830e-01 6.959541e-01
4.686869e+00 -7.334669e-01 6.935036e-01
4.686869e+00 -7.254509e-01 6.909650e-01
4.686869e+00 -7.174349e-01 6.883353e-01
4.686869e+00 -7.094188e-01 6.856115e-01
4.686869e+00 -7.014028e-01 6.827902e-01
4.686869e+00 -6.933868e-01 6.798683e-01
4.686869e+00 -6.853707e-01 6.768423e-01
4.686869e+00 -6.773547e-01 6.737088e-01
4.686869e+00 -6.693387e-01 6.704642e-01
4.686869e+00 -6.613226e-01 6.671048e-01
4.686869e+00 -6.533066e-01 6.636269e-01
4.686869e+00 -6.452906e-01 6.600265e-01
4.686869e+00 -6.372745e-01 6.562997e-01
4.686869e+00 -6.292585e-01 6.524425e-01
4.686869e+00 -6.212425e-01 6.484505e-01
4.686869e+00 -6.132265e-01 6.443196e-01
4.686869e+00 -6.052104e-01 6.400453e-01
4.686869e+00 -5.971944e-01 6.356231e-01
4.686869e+00 -5.891784e-01 6.310484e-01
4.686869e+00 -5.811623e-01 6.263165e-01
4.686869e+00 -5.731463e-01 6.214225e-01
4.686869e+00 -5.651303e-01 6.163616e-01
4.686869e+00 -5.571142e-01 6.111287e-01
4.686869e+00 -5.490982e-01 6.057186e-01
4.686869e+00 -5.410822e-01 6.001263e-01
4.686869e+00 -5.330661e-01 5.943462e-01
4.686869e+00 -5.250501e-01 5.883731e-01
4.686869e+00 -5.170341e-01 5.822014e-01
4.686869e+00 -5.090180e-01 5.758255e-01
4.686869e+00 -5.010020e-01 5.692398e-01
4.686869e+00 -4.929860e-01 5.624386e-01
4.686869e+00 -4.849699e-01 5.554160e-01
4.686869e+00 -4.769539e-01 5.481661e-01
4.686869e+00 -4.689379e-01 5.406831e-01
4.686869e+00 -4.609218e-01 5.329610e-01
4.686869e+00 -4.529058e-01 5.249938e-01
4.686869e+00 -4.448898e-01 5.167754e-01
4.686869e+00 -4.368737e-01 5.082998e-01
4.686869e+00 -4.288577e-01 4.995610e-01
4.686869e+00 -4.208417e-01 4.905528e-01
4.686869e+00 -4.128257e-01 4.812694e-01
4.686869e+00 -4.048096e-01 4.717047e-01
4.686869e+00 -3.967936e-01 4.618527e-01
4.686869e+00 -3.887776e-01 4.517076e-01
4.686869e+00 -3.807615e-01 4.412636e-01
4.686869e+00 -3.727455e-01 4.305150e-01
4.686869e+00 -3.647295e-01 4.194563e-01
4.686869e+00 -3.567134e-01 4.080820e-01
4.686869e+00 -3.486974e-01 3.963869e-01
4.686869e+00 -3.406814e-01 3.843658e-01
4.686869e+00 -3.326653e-01 3.720139e-01
4.686869e+00 -3.246493e-01 3.593266e-01
4.686869e+00 -3.166333e-01 3.462993e-01
4.686869e+00 -3.086172e-01 3.329280e-01
4.686869e+00 -3.006012e-01 3.192089e-01
4.686869e+00 -2.925852e-01 3.051383e-01
4.686869e+00 -2.845691e-01 2.907132e-01
4.686869e+00 -2.765531e-01 2.759306e-01
4.686869e+00 -2.685371e-01 2.607882e-01
4.686869e+00 -2.605210e-01 2.452839e-01
4.686869e+00 -2.525050e-01 2.294160e-01
4.686869e+00 -2.444890e-01 2.131835e-01
4.686869e+00 -2.364729e-01 1.965856e-01
4.686869e+00 -2.284569e-01 1.796222e-01
4.686869e+00 -2.204409e-01 1.622933e-01
4.686869e+00 -2.124248e-01 1.445999e-01
4.686869e+00 -2.044088e-01 1.265432e-01
4.686869e+00 -1.963928e-01 1.081249e-01
4.686869e+00 -1.883768e-01 8.934741e-02
4.686869e+00 -1.803607e-01 7.021346e-02
4.686869e+00 -1.723447e-01 5.072638e-02
4.686869e+00 -1.643287e-01 3.088998e-02
4.686869e+00 -1.563126e-01 1.070855e-02
4.686869e+00 -1.482966e-01 -9.813161e-03
4.686869e+00 -1.402806e-01 -3.066994e-02
4.686869e+00 -1.322645e-01 -5.185617e-02
4.686869e+00 -1.242485e-01 -7.336581e-02
4.686869e+00 -1.162325e-01 -9.519249e-02
4.686869e+00 -1.082164e-01 -1.173295e-01
4.686869e+00 -1.002004e-01 -1.397697e-01
4.686869e+00 -9.218437e-02 -1.625060e-01
4.686869e+00 -8.416834e-02 -1.855308e-01
4.686869e+00 -7.615230e-02 -2.088364e-01
4.686869e+00 -6.813627e-02 -2.324149e-01
4.686869e+00 -6.012024e-02 -2.562585e-01
4.686869e+00 -5.210421e-02 -2.803592e-01
4.686869e+00 -4.408818e-02 -3.047089e-01
4.686869e+00 -3.607214e-02 -3.292996e-01
4.686869e+00 -2.805611e-02 -3.541233e-01
4.686869e+00 -2.004008e-02 -3.791723e-01
4.686869e+00 -1.202405e-02 -4.044386e-01
4.686869e+00 -4.008016e-03 -4.299147e-01
4.686869e+00 4.008016e-03 -4.555932e-01
4.686869e+00 1.202405e-02 -4.814666e-01
4.686869e+00 2.004008e-02 -5.075280e-01
4.686869e+00 2.805611e-02 -5.337704e-01
4.686869e+00 3.607214e-02 -5.601872e-01
4.686869e+00 4.408818e-02 -5.867721e-01
4.686869e+00 5.210421e-02 -6.135187e-01
4.686869e+00 6.012024e-02 -6.404213e-01
4.686869e+00 6.813627e-02 -6.674742e-01
4.686869e+00 7.615230e-02 -6.946719e-01
4.686869e+00 8.416834e-02 -7.220092e-01
4.686869e+00 9.218437e-02 -7.494813e-01
4.686869e+00 1.002004e-01 -7.770833e-01
4.686869e+00 1.082164e-01 -8.048109e-01
4.686869e+00 1.162325e-01 -8.326598e-01
4.686869e+00 1.242485e-01 -8.606260e-01
4.686869e+00 1.322645e-01 -8.887055e-01
4.686869e+00 1.402806e-01 -9.168948e-01
